id,organization_id,name,alternate_name,description,transportation,latitude,longitude
8800,8800,MIAMI SPEECH AND SWALLOWING CENTER,,"Provides individualized evidence-based Speech and Swallowing Therapy services to pediatric to adult populations. Our mission is to assist patients with speech, cognitive, and physiological impairments along the course of treatment in order to reach their maximum potential. We believe in family education, teach-back and encourage families to participate in the speech therapy treatment sessions for effective carryover.",,,
8801,8801,SOUTH MIAMI HOSPITAL - CENTER FOR WOMEN AND INFANTS - MORNING MATERNITY TOUR,,"The Center for Women and Infants at South Miami Hospital offers a variety of informative classes to expectant parents. Experienced nurses and childbirth instructors answer questions and talk about what to expect during pregnancy.\n\nThinking about having a baby? Just found out youGÇÖre pregnant? This session provides an overview of the many options available during childbirth. Along with a tour of the maternity unit, birth options are explained, such as facilities for births and educational programs. 1 session, 20 minutes.",,,
8802,8802,"EPIPHANY INSURANCE COMPANY, LLC.",,"Life Insurance Policies:\n\nOffered through various top insurance carriers.\nIncludes Term Life, Whole Life, Universal Life insurance policies.\nOffers policies that come with additional benefits, called Living Benefits. \n\nMedicare Advantage Plans, Supplemental Plans and Prescription Drug Plans:\n\nOffers Medicare Advantage plans that include Prescription Drug Plans.\nAlso have Medicare Supplements and Standalone Prescription Drug Plans.\n\nEmployee Voluntary Benefits:\n\nOffers cost savings strategies to help small and large businesses increase their bottom lines.\nOffers group health, life and voluntary plans. This can include plans such as accident, critical illness, cancer plans, short and long term disability.\nDental and vision plans available through various carriers.\n\nAffordable Care Act (Obamacare):\n\nProvides short term medical plans through various top rated carriers.\nQuotes can be given right away.\nInformation on eligibility coverage through the Special Enrollment Period (SEP).",,,
8804,8804,FAMILY CENTRAL - INCREDIBLE YEARS,,"The Incredible Years Program (IY) is a parent education program that promotes emotional and social competence and aims at preventing and reducing aggression and emotional problems. \n\nThe program also aims to develop several protective factors: improving parent-child interactions, building positive relationships and attachment, improving parental functioning, and increasing parental social support and problem solving. Trained facilitators use Incredible Years video series to encourage group discussion, problem solving, and sharing of ideas. Instruction will emphasize parenting skills that teach parents effective ways to play with their child, help their child learn, monitor and supervision techniques, and discipline strategies. It is a 10/12-week program.",,,
8819,8819,"AFFIRMING YOUTH FOUNDATION, INC.",Affirming YOUth,"Our mission is to providing trauma informed services that meet the educational, emotional, physical, and mental health needs of youth and their families.\n\n\nPrograms Offer:\n\nAffirming Youth-Seeds (Social Emotional and Development for Success) - \nProgram that allows students to develop the skills to manage their emotional development by targeting higher academic achievement and fewer behavioral problems.",,,
8820,8820,YOUTH CO-OP - STAY-IN-SCHOOL PROGRAM - SOUTH DADE SENIOR HIGH SCHOOL,,"Targets students in the Miami-Dade County Public School system who are at risk of dropping out. Provides individual and group counseling, career exploration, internships and tutoring at Hialeah Senior High, Homestead Senior High, and South Dade Senior High. Services also available at Little Havana, Homestead, and Northside.",,,
8821,8821,YOUTH CO-OP - STAY-IN-SCHOOL PROGRAM - MIAMI SOUTH RIDGE SENIOR HIGH SCHOOL,,"Targets students in the Miami-Dade County Public School system who are at risk of dropping out. Provides individual and group counseling, career exploration, internships and tutoring at Hialeah Senior High, Homestead Senior High, and South Dade Senior High. Services also available at Little Havana, Homestead, and Northside.",,,
8822,8822,YOUTH CO-OP - STAY-IN-SCHOOL PROGRAM - HOMESTEAD SENIOR HIGH SCHOOL,,"Targets students in the Miami-Dade County Public School system who are at risk of dropping out. Provides individual and group counseling, career exploration, internships and tutoring at Hialeah Senior High, Homestead Senior High, and South Dade Senior High. Services also available at Little Havana, Homestead, and Northside.",,,
8823,8823,YOUTH CO-OP - REFUGEE RESETTLEMENT PROGRAM & YOUTH REFUGEE PROGRAM - HIALEAH,,"Adult Services: Provides alternative cash assistance, case management and employment services to refugees and Parolees. Immigration Services, counseling for families, referral services. \n\nYouth Refugees Program: Providing Academic and Career Assessment/ Planning, Free Tutoring services, Free Academic and Vocational Referrals, Employment Services and Transportation Assistance.",,,
8824,8824,MDX ROAD RANGERS,,"MDX Road Rangers circulate throughout all MDX roadways to respond to emergency situations and keep the roadways safe of hazardous road debris.\n\nMDX Traffic Management Center (TMC) will spot your disabled vehicle on the side of the road from one of our traffic cameras and notify the Road Rangers and Road Rangers are always driving on our expressways searching for broken down vehicles, so your wait will usually be less than 15 minutes.",,,
8825,8825,"YESOD HAOLOAM MIAMI, INC.",,"Yesod HaOlam is a non profit organization dedicated to providing Shabbat food for family members of hospitalized patients. Shabbat box includes Shabbat dinner, which is provided in a microwaveable container, cold cuts and salads for lunch, as well as egg and tuna salad, challah, grape juice and candles, all under kosher supervision. The food is delivered Friday afternoon, directly to the hospital room, at no cost. Delivers to hospitals in Miami Dade, Broward, and Palm Beach.",,,
8826,8826,GLADES MEDICAL CENTER - AVENTURA,,"Glades is a Primary Care Medical Center located in North Miami Beach. We offer General Practitioners, Podiatry, Cardiology, Optometry, Laboratory, Dental, and many more. Glades Medical is an Access site in which we assist in Medicare/ Medicaid applications and Food Stamps. In addition to our services our social workers assist the community with citizenship, immigration, residency, and many more.",,,
8827,8827,GLADES MEDICAL CANTER - HOMESTEAD,,"Glades is a Primary Care Medical Center located in North Miami Beach. We offer General Practitioners, Podiatry, Cardiology, Optometry, Laboratory, Dental, and many more. Glades Medical is an Access site in which we assist in Medicare/ Medicaid applications and Food Stamps. In addition to our services our social workers assist the community with citizenship, immigration, residency, and many more.",,,
8828,8828,"LUTHERAN SERVICES - REFUGEE, EMPLOYMENT, AND IMMIGRATION SERVICES - HIALEAH",,"Refugee resettlement services is to help newcomers achieve economic self-sufficiency as quickly as possible through a variety of services that enable them to find employment, provide for their families, and adapt to their new environment.\n\nServices include:\n\nHousing Assistance\nTranslation and English as a Second Language Tutoring\nReferrals to Medical Professionals and Other Service Providers\nCultural Orientation\nMentoring Services\n\nLSF Employment Services include:\n\nEmployment Preparation Sessions: evaluating work skills of those we serve and helping them prepare for job interviews.\nIntensive Placement Services: leading clients through job search activities so that they obtain related work skills until they are employed.\nJob Retention and Support Services: providing counseling and guidance to those we serve so that they keep their jobs and succeed in the workplace.\nLinking Refugees with Church and Community Groups",,,
8829,8829,ASSOCIATION FOR THE DEVELOPMENT OF THE EXCEPTIONAL - NORTH,,"The Association for the Development of the Exceptional (ADE), a private, non-profit agency has served Miami-Dade County's developmentally disabled population for more than 40 years.\n\nFrom our inception, our goal has been to provide a safe, caring and stimulating environment for exceptional adults. Offers adult day training, culinary art training, and supported employment.",,,
