id,name,parent_id,parent_name,vocabulary,taxonomy_facet
YF-3000.1480-840,Stomach Cancer,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.1480-870,Testicular Cancer,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.1480-880,Thyroid Cancer,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.1480-900,Uterine Cancer,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.1580,Celiac Disease,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.1710,Children Prenatally Exposed to Drugs,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.1790,Cirrhosis of the Liver,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.1800,Cleft Lip/Cleft Palate,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.2110-900,Ulcers,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.2240,Crohn's Disease,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.2320,Cystic Fibrosis,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.2330-330,Interstitial Cystitis,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.2380,Dementia,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.2415,Dermatitis Herpetiformis,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.2440,Diabetes,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.2440-250,Gestational Diabetes,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.2440-800,Type 1 Diabetes,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.2440-850,Type 2 Diabetes,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.2560,Down Syndrome,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.3080,Facial Disorders/Disfigurements,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.3080-150,Cranial Asymmetry,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.3320,Glaucoma,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.3520,Heart Disease,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.3530,Hematomas,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.3600,Hepatitis,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.3720,Huntington's Disease,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.4360,Kidney Disease,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.4700,Liver Disease,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.4780,Lung Disease,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.4800,Lupus Erythematosus,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.5120,Multiple Sclerosis,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.5240,Myasthenia Gravis,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.5440,Nephritis,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.5480,Nephrosis,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.5560,Neurofibromatosis,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.6160,Parkinson's Disease,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.6240,Pelvic Inflammatory Disease,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.6300,People With Chronic Illnesses,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.6680,Poisoning,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.7240,Reye Syndrome,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.7600,Scleroderma,Y,Target Populations,Open211 Miami - AIRS,
YF-5000.0500-550,Obsessive Compulsive Disorder,Y,Target Populations,Open211 Miami - AIRS,
YF-5000.1100,Chronic/Severe Mental Illness,Y,Target Populations,Open211 Miami - AIRS,
YF-5000.1700-050,Attention Deficit/Hyperactivity Disorder,Y,Target Populations,Open211 Miami - AIRS,
YF-5000.1700-100,Children and Youth With Emotional Disturbance,Y,Target Populations,Open211 Miami - AIRS,
YF-5000.2100,Dual Diagnosis,Y,Target Populations,Open211 Miami - AIRS,
YF-5000.3300-200,Compulsive Gambling,Y,Target Populations,Open211 Miami - AIRS,
YF-5000.3300-540,Overeating/Food Addiction,Y,Target Populations,Open211 Miami - AIRS,
YF-5000.3300-800,Sexual/Love Addiction,Y,Target Populations,Open211 Miami - AIRS,
YF-5000.5050-100,Bipolar Disorder,Y,Target Populations,Open211 Miami - AIRS,
YF-5000.5050-170,Depression,Y,Target Populations,Open211 Miami - AIRS,
YF-5000.5400-620,Obsessive Compulsive Personalities,Y,Target Populations,Open211 Miami - AIRS,
YF-5000.9000-800,Suicide Attempt Survivors,Y,Target Populations,Open211 Miami - AIRS,
YF-6000.6600,Pediatric Patients,Y,Target Populations,Open211 Miami - AIRS,
YF-6000.8000-350,Joint Replacement Surgery Patients,Y,Target Populations,Open211 Miami - AIRS,
YF-6000.8000-950,Weight Loss Surgery Patients,Y,Target Populations,Open211 Miami - AIRS,
YF-6500,Physical Disabilities,Y,Target Populations,Open211 Miami - AIRS,
YJ-8750.0025,Adults With Disabilities/Health Conditions,Y,Target Populations,Open211 Miami - AIRS,
YK-6500.2600,Guardians,Y,Target Populations,Open211 Miami - AIRS,
YK-6500.3600,Kinship Caregivers,Y,Target Populations,Open211 Miami - AIRS,
YK-6500.4900,Mothers,Y,Target Populations,Open211 Miami - AIRS,
YK-6500.6100,New Parents,Y,Target Populations,Open211 Miami - AIRS,
YK-6500.6100-600,New Fathers,Y,Target Populations,Open211 Miami - AIRS,
YK-6500.6100-650,New Mothers,Y,Target Populations,Open211 Miami - AIRS,
YK-6500.6225,Parents of Children in Foster Care,Y,Target Populations,Open211 Miami - AIRS,
YK-6500.6400,Parents Sharing Custody,Y,Target Populations,Open211 Miami - AIRS,
YK-6500.6500,Parents Without Custody,Y,Target Populations,Open211 Miami - AIRS,
YK-6500.6600,Pregnant Women,Y,Target Populations,Open211 Miami - AIRS,
YB-9500.9000,Unaccompanied Minors,Y,Target Populations,Open211 Miami - AIRS,
YC-5000,Medicaid Recipients,Y,Target Populations,Open211 Miami - AIRS,
YC-5100,Medicare Beneficiaries,Y,Target Populations,Open211 Miami - AIRS,
YC-8000,SSI Recipients,Y,Target Populations,Open211 Miami - AIRS,
YD,Caregivers,Y,Target Populations,Open211 Miami - AIRS,
YD-2000,Formal Caregivers,Y,Target Populations,Open211 Miami - AIRS,
YD-3300,Informal Caregivers,Y,Target Populations,Open211 Miami - AIRS,
YE-1460,Citizenship Applicants,Y,Target Populations,Open211 Miami - AIRS,
YE-2000,Foreign Nationals,Y,Target Populations,Open211 Miami - AIRS,
YE-2000.2200,Foreign Tourists,Y,Target Populations,Open211 Miami - AIRS,
YE-3300,Immigrants,Y,Target Populations,Open211 Miami - AIRS,
YE-7000,Refugees/Entrants/Asylees,Y,Target Populations,Open211 Miami - AIRS,
YF-1800,Developmental Disabilities,Y,Target Populations,Open211 Miami - AIRS,
YF-1800.0400,Autism Spectrum Disorders,Y,Target Populations,Open211 Miami - AIRS,
YF-1800.0400-050,Autism,Y,Target Populations,Open211 Miami - AIRS,
YF-1800.1500,Cerebral Palsy,Y,Target Populations,Open211 Miami - AIRS,
YF-1800.1800,Epilepsy,Y,Target Populations,Open211 Miami - AIRS,
YF-1800.5000,Intellectual Disabilities,Y,Target Populations,Open211 Miami - AIRS,
YF-1800.5000-500,Mild Intellectual Disabilities,Y,Target Populations,Open211 Miami - AIRS,
YF-1800.5000-520,Moderate Intellectual Disabilities,Y,Target Populations,Open211 Miami - AIRS,
YF-1800.5000-650,Profound Intellectual Disabilities,Y,Target Populations,Open211 Miami - AIRS,
YF-1800.5000-800,Severe Intellectual Disabilities,Y,Target Populations,Open211 Miami - AIRS,
YG-8000.3500,Kindergarten Students,Y,Target Populations,Open211 Miami - AIRS,
YG-8000.4900,Middle School Students,Y,Target Populations,Open211 Miami - AIRS,
YK-6500.6600-600,Pregnant Women - First Trimester,Y,Target Populations,Open211 Miami - AIRS,
YK-6500.6600-620,Pregnant Women - Second Trimester,Y,Target Populations,Open211 Miami - AIRS,
YB-9500,Youth,Y,Target Populations,Open211 Miami - AIRS,
YB-9500.1800,Emancipated Minors,Y,Target Populations,Open211 Miami - AIRS,
YB-9500.3300,Infants/Toddlers,Y,Target Populations,Open211 Miami - AIRS,
YB-9500.3300-330,Infants,Y,Target Populations,Open211 Miami - AIRS,
YZ-8480,Teen Pregnancy Issues,Y,Target Populations,Open211 Miami - AIRS,
YZ-8560,Transportation Issues,Y,Target Populations,Open211 Miami - AIRS,
YZ-8800,Veteran/Military Personnel Issues,Y,Target Populations,Open211 Miami - AIRS,
YZ-9000,Women's Issues,Y,Target Populations,Open211 Miami - AIRS,
FP-4000,Legal Counseling,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,
FP-4500,Legal Representation,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,
YB-0500,Adults,Y,Target Populations,Open211 Miami - AIRS,
YE-9000,Undocumented People,Y,Target Populations,Open211 Miami - AIRS,
YF,Disabilities and Health Conditions,Y,Target Populations,Open211 Miami - AIRS,
YF-1500,Communication Impairments,Y,Target Populations,Open211 Miami - AIRS,
YF-1500.4500,Language Impairments,Y,Target Populations,Open211 Miami - AIRS,
YF-1500.8000,Speech Impairments,Y,Target Populations,Open211 Miami - AIRS,
YT-2400.1000,Bisexuals,Y,Target Populations,Open211 Miami - AIRS,
YT-2400.1500,Cross Dressers,Y,Target Populations,Open211 Miami - AIRS,
YT-2400.2500,Gay Men,Y,Target Populations,Open211 Miami - AIRS,
YT-2400.2600,GLBT Youth,Y,Target Populations,Open211 Miami - AIRS,
YZ-5800,Nonprofit Organization Issues,Y,Target Populations,Open211 Miami - AIRS,
YZ-6000,Offender/Ex-Offender Issues,Y,Target Populations,Open211 Miami - AIRS,
YZ-6100,Older Adult/Aging Issues,Y,Target Populations,Open211 Miami - AIRS,
YZ-6130,Oral Health Issues,Y,Target Populations,Open211 Miami - AIRS,
YZ-6150,Organ/Tissue Transplant Issues,Y,Target Populations,Open211 Miami - AIRS,
YZ-6300,Personal Finances Issues,Y,Target Populations,Open211 Miami - AIRS,
YZ-6910,Public Health Issues,Y,Target Populations,Open211 Miami - AIRS,
YZ-8200,Sexual Assault Issues,Y,Target Populations,Open211 Miami - AIRS,
YZ-8250,Smoking/Nicotine Addiction Issues,Y,Target Populations,Open211 Miami - AIRS,
YZ-8400,Substance Use Disorder Issues,Y,Target Populations,Open211 Miami - AIRS,
YZ-8420,Suicide Issues,Y,Target Populations,Open211 Miami - AIRS,
YF-8000.0500,Alcohol Use Disorder,Y,Target Populations,Open211 Miami - AIRS,
YF-8000.0500-330,Individuals Recovering from an Alcohol Use Disorder,Y,Target Populations,Open211 Miami - AIRS,
YF-8000.1800,Drug Use Disorders,Y,Target Populations,Open211 Miami - AIRS,
YF-8000.1800-020,Amphetamine Use Disorder,Y,Target Populations,Open211 Miami - AIRS,
YF-8000.1800-325,Individuals Recovering from a Drug Use Disorder,Y,Target Populations,Open211 Miami - AIRS,
YF-8000.1800-620,Opioid Use Disorder,Y,Target Populations,Open211 Miami - AIRS,
YF-8000.1800-680,Pregnant Women With a Drug Use Disorder,Y,Target Populations,Open211 Miami - AIRS,
YG-8000.5000,Minority Students,Y,Target Populations,Open211 Miami - AIRS,
YG-8000.6500,Preschool Students,Y,Target Populations,Open211 Miami - AIRS,
YH-0500,Asian Community,Y,Target Populations,Open211 Miami - AIRS,
YH-1400.1500,Cuban Community,Y,Target Populations,Open211 Miami - AIRS,
YH-1400.3000,Haitian Community,Y,Target Populations,Open211 Miami - AIRS,
YH-1800.7000,Russian Community,Y,Target Populations,Open211 Miami - AIRS,
YH-1800.8100,Spanish Community,Y,Target Populations,Open211 Miami - AIRS,
YH-6000.0250,African American Community,Y,Target Populations,Open211 Miami - AIRS,
YH-6000.3100,Hispanic/Latino Community,Y,Target Populations,Open211 Miami - AIRS,
YJ,Families and Individuals Needing Support,Y,Target Populations,Open211 Miami - AIRS,
YJ-0500.0300,At Risk Families,Y,Target Populations,Open211 Miami - AIRS,
YJ-2050.2030,Families of Active Military Personnel,Y,Target Populations,Open211 Miami - AIRS,
YJ-2050.2070,Families of Retired Military Personnel,Y,Target Populations,Open211 Miami - AIRS,
YJ-2050.2090,Families of Veterans,Y,Target Populations,Open211 Miami - AIRS,
YJ-2060,Families of Students,Y,Target Populations,Open211 Miami - AIRS,
YJ-2075.1500,Children of Abused Women/Men,Y,Target Populations,Open211 Miami - AIRS,
YJ-2300,Families/Friends of Alcoholics,Y,Target Populations,Open211 Miami - AIRS,
YJ-2300.1500,Children of Alcoholics,Y,Target Populations,Open211 Miami - AIRS,
YJ-2300.8000,Siblings of Alcoholics,Y,Target Populations,Open211 Miami - AIRS,
YJ-2300.8200,Spouses/Intimate Partners of Alcoholics,Y,Target Populations,Open211 Miami - AIRS,
YJ-2400,Families/Friends of Chronically Ill,Y,Target Populations,Open211 Miami - AIRS,
YT-2400.4500,Lesbians,Y,Target Populations,Open211 Miami - AIRS,
YT-2400.8500,Transsexual/Transgender Individuals,Y,Target Populations,Open211 Miami - AIRS,
YT-2400.8500-200,Female to Male Transsexual/Transgender Individuals,Y,Target Populations,Open211 Miami - AIRS,
YT-2400.8500-500,Male to Female Transsexual/Transgender Individuals,Y,Target Populations,Open211 Miami - AIRS,
YT-3100,Heterosexual Individuals,Y,Target Populations,Open211 Miami - AIRS,
YV-0400,At Risk for Homelessness,Y,Target Populations,Open211 Miami - AIRS,
YV-3000,Homeless People,Y,Target Populations,Open211 Miami - AIRS,
YV-3000.7500,Homeless Women,Y,Target Populations,Open211 Miami - AIRS,
YV-3000.8000,Homeless Youth,Y,Target Populations,Open211 Miami - AIRS,
YV-5000,Migrants,Y,Target Populations,Open211 Miami - AIRS,
YV-6500,Previously Homeless People,Y,Target Populations,Open211 Miami - AIRS,
YW-7000,Rural Residents,Y,Target Populations,Open211 Miami - AIRS,
YX,Victims/Survivors,Y,Target Populations,Open211 Miami - AIRS,
YX-0300,Abused Adults,Y,Target Populations,Open211 Miami - AIRS,
YX-0300.0100,Abused Dependent Adults,Y,Target Populations,Open211 Miami - AIRS,
YX-0300.0125,Abused Gays/Lesbians,Y,Target Populations,Open211 Miami - AIRS,
YX-0300.0150,Abused Men,Y,Target Populations,Open211 Miami - AIRS,
YX-0500.8000,Sexually Abused Children,Y,Target Populations,Open211 Miami - AIRS,
YX-0500.8000-100,Child Incest Survivors,Y,Target Populations,Open211 Miami - AIRS,
YX-0500.8000-150,Child Sexual Assault Survivors,Y,Target Populations,Open211 Miami - AIRS,
YX-0500.8000-800,Sexually Exploited Children,Y,Target Populations,Open211 Miami - AIRS,
YX-0600.8500-900,Victims of Accidents Caused by Impaired Drivers,Y,Target Populations,Open211 Miami - AIRS,
YX-1100,Bullying Victims,Y,Target Populations,Open211 Miami - AIRS,
YX-1500,Crime Victims,Y,Target Populations,Open211 Miami - AIRS,
YX-1500.3300,Identity Theft Victims,Y,Target Populations,Open211 Miami - AIRS,
YX-1500.4000,Kidnap Victims,Y,Target Populations,Open211 Miami - AIRS,
YX-1500.7000,Robbery Victims,Y,Target Populations,Open211 Miami - AIRS,
YX-1500.8000,Stalking Victims,Y,Target Populations,Open211 Miami - AIRS,
YX-1500.8500,Torture Survivors,Y,Target Populations,Open211 Miami - AIRS,
YX-1500.9000,Victims of Human Trafficking,Y,Target Populations,Open211 Miami - AIRS,
YZ-1750,Domestic Violence Issues,Y,Target Populations,Open211 Miami - AIRS,
YZ-1800,Drug Use Disorder Issues,Y,Target Populations,Open211 Miami - AIRS,
YZ-1850,Education Issues,Y,Target Populations,Open211 Miami - AIRS,
YZ-1990,Environmental Issues,Y,Target Populations,Open211 Miami - AIRS,
YZ-2050,Family Planning Issues,Y,Target Populations,Open211 Miami - AIRS,
YZ-2450,Gambling Issues,Y,Target Populations,Open211 Miami - AIRS,
YZ-2500,Gay/Lesbian/Bisexual/Transgender Issues,Y,Target Populations,Open211 Miami - AIRS,
YZ-3050,Health Issues,Y,Target Populations,Open211 Miami - AIRS,
YZ-3100,Homelessness Issues,Y,Target Populations,Open211 Miami - AIRS,
YZ-3265,Human Trafficking Issues,Y,Target Populations,Open211 Miami - AIRS,
YZ-3280,Hunger/Food Issues,Y,Target Populations,Open211 Miami - AIRS,
YZ-3350,Immigration Issues,Y,Target Populations,Open211 Miami - AIRS,
YZ-3500,International Issues,Y,Target Populations,Open211 Miami - AIRS,
YZ-4100,Labor Issues,Y,Target Populations,Open211 Miami - AIRS,
YZ-4650,Literacy Issues,Y,Target Populations,Open211 Miami - AIRS,
YF-6500.0500,Amputations,Y,Target Populations,Open211 Miami - AIRS,
YF-6500.6450,Paralysis,Y,Target Populations,Open211 Miami - AIRS,
YF-8000,Substance Use Disorders,Y,Target Populations,Open211 Miami - AIRS,
YF-8000.1800-850,Teenagers With a Drug Use Disorder,Y,Target Populations,Open211 Miami - AIRS,
YF-8000.1800-860,Tobacco Use Disorders,Y,Target Populations,Open211 Miami - AIRS,
YF-8500,Terminal Illness,Y,Target Populations,Open211 Miami - AIRS,
YF-9000,Visual Impairments,Y,Target Populations,Open211 Miami - AIRS,
YF-9000.0100,Blindness,Y,Target Populations,Open211 Miami - AIRS,
YF-9000.6500,Partial Sightedness,Y,Target Populations,Open211 Miami - AIRS,
YG-1700.1500,College/University Graduates,Y,Target Populations,Open211 Miami - AIRS,
YG-2000,Functional Illiteracy,Y,Target Populations,Open211 Miami - AIRS,
YG-4500,Limited English Proficiency,Y,Target Populations,Open211 Miami - AIRS,
YG-7900.3000,High School Dropouts,Y,Target Populations,Open211 Miami - AIRS,
YG-8000.0400,All Grade School Students,Y,Target Populations,Open211 Miami - AIRS,
YG-8000.1500,College/University Students,Y,Target Populations,Open211 Miami - AIRS,
YJ-0500.0500,At Risk Youth,Y,Target Populations,Open211 Miami - AIRS,
YJ-0900,Bereaved Individuals,Y,Target Populations,Open211 Miami - AIRS,
YJ-0900.1100,Bereaved Children,Y,Target Populations,Open211 Miami - AIRS,
YJ-0900.1250,Bereaved Parents,Y,Target Populations,Open211 Miami - AIRS,
YJ-2030,Ex-Offenders,Y,Target Populations,Open211 Miami - AIRS,
YJ-2050,Families of Military Personnel/Veterans,Y,Target Populations,Open211 Miami - AIRS,
YV-3000.1500,Chronically Homeless,Y,Target Populations,Open211 Miami - AIRS,
YV-3000.1550,Homeless Couples,Y,Target Populations,Open211 Miami - AIRS,
YV-3000.1800,Evicted People,Y,Target Populations,Open211 Miami - AIRS,
YV-3000.3000,Homeless Families,Y,Target Populations,Open211 Miami - AIRS,
YV-3000.3050,Homeless Men,Y,Target Populations,Open211 Miami - AIRS,
YV-3000.3100,Homeless Mentally Ill,Y,Target Populations,Open211 Miami - AIRS,
YV-3000.3150,Homeless Veterans,Y,Target Populations,Open211 Miami - AIRS,
YX-0300.0190,Abused Women,Y,Target Populations,Open211 Miami - AIRS,
YX-0300.1950,Emotionally Abused Adults,Y,Target Populations,Open211 Miami - AIRS,
YX-0300.2050,Financially Abused Adults,Y,Target Populations,Open211 Miami - AIRS,
YX-0300.6400,Physically Abused Adults,Y,Target Populations,Open211 Miami - AIRS,
YX-0300.8100,Sexually Abused Adults,Y,Target Populations,Open211 Miami - AIRS,
YX-0300.8100-030,Adult Incest Survivors,Y,Target Populations,Open211 Miami - AIRS,
YX-0300.8100-050,Adult Sexual Assault Survivors,Y,Target Populations,Open211 Miami - AIRS,
YX-0300.8100-800,Spouse/Intimate Partner Sexual Assault Survivors,Y,Target Populations,Open211 Miami - AIRS,
